,,ENTP,ESFP,ISFJ,INTJ,ISFP,ESTP,INTP,INFJ,ESTJ,ENFP,ISTJ,ENTJ,INFP,ISTP,ESFJ,ENFJ
KNeighborsUnif,PRE,0.11566265060240964,0.058823529411764705,0.14285714285714285,0.20444444444444446,0.05263157894736842,0.09090909090909091,0.2267156862745098,0.2193103448275862,0.0,0.1545138888888889,0.0,0.0425531914893617,0.2627450980392157,0.08333333333333333,0.0,0.0
KNeighborsUnif,REC,0.14035087719298245,0.041666666666666664,0.012048192771084338,0.1684981684981685,0.007407407407407408,0.045454545454545456,0.2837423312883436,0.2163265306122449,0.0,0.26409495548961426,0.0,0.05172413793103448,0.2925764192139738,0.017857142857142856,0.0,0.0
KNeighborsUnif,F1,0.12681638044914134,0.048780487804878044,0.022222222222222223,0.18473895582329317,0.012987012987012988,0.060606060606060615,0.2520435967302453,0.2178082191780822,0.0,0.19496166484118294,0.0,0.04669260700389105,0.2768595041322314,0.029411764705882353,0.0,0.0
KNeighborsUnif,AUC,0.558411826852968,0.5467278719397364,0.5733619606140006,0.5844034298140579,0.5010098568474203,0.5328034961727014,0.5900902026912518,0.5612989216042651,0.49470837253057387,0.6120206320060025,0.5113062898369145,0.528113695197637,0.5771906602786641,0.5363640582938829,0.4885909197835803,0.4994106553512494
KNeighborsDist,PRE,0.12297734627831715,0.0,0.047619047619047616,0.18761384335154827,0.10714285714285714,0.08333333333333333,0.2196969696969697,0.21902017291066284,0.0,0.18972332015810275,0.03225806451612903,0.03225806451612903,0.27412082957619477,0.0625,0.0,0.0
KNeighborsDist,REC,0.1111111111111111,0.0,0.012048192771084338,0.18864468864468864,0.044444444444444446,0.022727272727272728,0.3558282208588957,0.20680272108843537,0.0,0.142433234421365,0.009708737864077669,0.017241379310344827,0.3318777292576419,0.03571428571428571,0.0,0.0
KNeighborsDist,F1,0.11674347158218126,0.0,0.019230769230769232,0.1881278538812785,0.06282722513089005,0.03571428571428572,0.2716627634660422,0.21273617914625612,0.0,0.16271186440677965,0.014925373134328358,0.02247191011235955,0.3002469135802469,0.045454545454545456,0.0,0.0
KNeighborsDist,AUC,0.5589344969718615,0.5474340866290018,0.5726386088637194,0.5874537209078272,0.5027457721197146,0.5325804162724691,0.5967982069620038,0.5595175587905504,0.49470837253057387,0.6113728654432752,0.5122610949518754,0.531283188410607,0.5829396674664682,0.5355445906432749,0.4885909197835803,0.4994106553512494
NeuralNetFastAI,PRE,0.08035714285714286,0.0,0.045454545454545456,0.20418848167539266,0.021739130434782608,0.0,0.23485784919653893,0.17611580217129072,0.0,0.13793103448275862,0.0,0.07142857142857142,0.2571592210767468,0.07894736842105263,0.0,0.0
NeuralNetFastAI,REC,0.05263157894736842,0.0,0.012048192771084338,0.14285714285714285,0.007407407407407408,0.0,0.29141104294478526,0.19863945578231293,0.0,0.04747774480712166,0.0,0.017241379310344827,0.490174672489083,0.017857142857142856,0.0,0.0
NeuralNetFastAI,F1,0.06360424028268552,0.0,0.019047619047619053,0.16810344827586207,0.011049723756906079,0.0,0.2600958247775496,0.18670076726342713,0.0,0.0706401766004415,0.0,0.027777777777777776,0.3373403456048084,0.02912621359223301,0.0,0.0
NeuralNetFastAI,AUC,0.5450530482270136,0.5283270558694287,0.5576596191402037,0.5635997121504368,0.5758690767151003,0.5814376021329665,0.6045050503338645,0.5083834834470966,0.44964722483537156,0.6134975246871452,0.4967874301071012,0.5467686933722744,0.5818217778494881,0.5940183212661283,0.5775671830717702,0.485965739431086
LightGBMXT,PRE,0.6830985915492958,0.0,0.8809523809523809,0.6691312384473198,0.746268656716418,0.7619047619047619,0.5631768953068592,0.676056338028169,1.0,0.7212543554006968,0.6538461538461539,0.7872340425531915,0.6334991708126037,0.7706422018348624,0.0,0.0
LightGBMXT,REC,0.5672514619883041,0.0,0.4457831325301205,0.663003663003663,0.37037037037037035,0.36363636363636365,0.7177914110429447,0.7183673469387755,0.05,0.6142433234421365,0.3300970873786408,0.31896551724137934,0.834061135371179,0.5,0.0,0.0
LightGBMXT,F1,0.6198083067092652,0.0,0.592,0.6660533578656854,0.49504950495049505,0.4923076923076923,0.6311530681051922,0.6965699208443271,0.09523809523809523,0.6634615384615384,0.43870967741935485,0.45398773006134974,0.7200754005655042,0.6064981949458483,0.0,0.0
LightGBMXT,AUC,0.9304182848979957,0.8107933145009416,0.9558079537054881,0.9166066980076641,0.9459923544525914,0.8963081620366389,0.8996284276175303,0.9061109091643444,0.820766698024459,0.933320765103556,0.9415030495543854,0.8977983638113571,0.9293619978035821,0.9422398589065256,0.7731066079689932,0.566949552098067
LightGBM,PRE,0.6577380952380952,0.0,0.8421052631578947,0.6799307958477508,0.6666666666666666,0.8,0.6321989528795812,0.65625,1.0,0.7201365187713311,0.6808510638297872,0.75,0.6616474756421612,0.751937984496124,0.6666666666666666,0.0
LightGBM,REC,0.6461988304093568,0.0,0.3855421686746988,0.7197802197802198,0.3111111111111111,0.18181818181818182,0.74079754601227,0.7428571428571429,0.05,0.6261127596439169,0.3106796116504854,0.3103448275862069,0.8155021834061136,0.5773809523809523,0.09523809523809523,0.0
LightGBM,F1,0.6519174041297935,0.0,0.5289256198347108,0.699288256227758,0.42424242424242425,0.2962962962962963,0.6822033898305085,0.6968730057434589,0.09523809523809523,0.6698412698412698,0.42666666666666664,0.4390243902439025,0.7305623471882641,0.6531986531986532,0.16666666666666666,0.0
LightGBM,AUC,0.931841584453075,0.8268204645323289,0.9624029658859836,0.9271533172499357,0.9372868154594043,0.9128322009116712,0.9228908924516152,0.9208895658913834,0.8252704609595484,0.9397034149137129,0.9477116115945944,0.9126335833526933,0.9312314904934655,0.9447098649401281,0.8198183060568383,0.6331997485462832
RandomForestGini,PRE,0.8041958041958042,0.0,0.0,0.6572052401746725,0.0,0.0,0.5450292397660819,0.5766944114149821,0.0,0.8,0.0,1.0,0.4601571268237935,0.9655172413793104,0.0,0.0
