,,ENTP,ESFP,ISFJ,INTJ,ISFP,ESTP,INTP,INFJ,ESTJ,ENFP,ISTJ,ENTJ,INFP,ISTP,ESFJ,ENFJ
KNeighborsUnif,PRE,0.11528822055137844,0.09090909090909091,0.0,0.21747967479674796,0.0,0.0,0.21842105263157896,0.23919753086419754,0.0,0.12761904761904763,0.0,0.049586776859504134,0.28421052631578947,0.08823529411764706,0.0,0.022222222222222223
KNeighborsUnif,REC,0.13450292397660818,0.041666666666666664,0.0,0.19597069597069597,0.0,0.0,0.254601226993865,0.2108843537414966,0.0,0.19881305637982197,0.0,0.05172413793103448,0.324235807860262,0.017857142857142856,0.0,0.13333333333333333
KNeighborsUnif,F1,0.12415654520917678,0.05714285714285715,0.0,0.20616570327552985,0.0,0.0,0.23512747875354106,0.22415039768618947,0.0,0.15545243619489563,0.0,0.05063291139240507,0.3029066802651708,0.0297029702970297,0.0,0.0380952380952381
KNeighborsUnif,AUC,0.5508771929824562,0.548125588512241,0.5389862146125681,0.6014544365993642,0.5240521401265902,0.5087404317536768,0.5862266125478766,0.565712900936456,0.49517873941674506,0.5835762143737816,0.5172912877526449,0.5282495602535595,0.5782194180012596,0.5462672885918499,0.4949423665019995,0.5301862329090052
KNeighborsDist,PRE,0.11258278145695365,0.09090909090909091,0.05555555555555555,0.2138047138047138,0.07692307692307693,0.0,0.2234251968503937,0.23511450381679388,0.0,0.16356877323420074,0.12,0.07407407407407407,0.286231884057971,0.08421052631578947,0.0,0.0
KNeighborsDist,REC,0.09941520467836257,0.041666666666666664,0.012048192771084338,0.2326007326007326,0.037037037037037035,0.0,0.348159509202454,0.20952380952380953,0.0,0.13056379821958458,0.02912621359223301,0.034482758620689655,0.34497816593886466,0.047619047619047616,0.0,0.0
KNeighborsDist,F1,0.10559006211180123,0.05714285714285715,0.019801980198019802,0.22280701754385965,0.05,0.0,0.2721822541966427,0.22158273381294963,0.0,0.14521452145214522,0.04687500000000001,0.047058823529411764,0.31287128712871287,0.06083650190114069,0.0,0.0
KNeighborsDist,AUC,0.5488192491406633,0.548846516007533,0.540225835305893,0.6020678864881763,0.5245642306556012,0.5087135546572633,0.5944185760770091,0.5675113811427879,0.49517873941674506,0.5863607056809655,0.5181040364968433,0.530900484550795,0.5859831638309279,0.5467357630186577,0.4949423665019995,0.5292786421499293
NeuralNetFastAI,PRE,0.1152073732718894,0.0,0.0,0.19377162629757785,0.13793103448275862,0.0,0.22332233223322331,0.1793103448275862,0.0,0.22727272727272727,0.0,0.08333333333333333,0.24872838250254323,0.23076923076923078,0.0,0.0
NeuralNetFastAI,REC,0.07309941520467836,0.0,0.0,0.10256410256410256,0.02962962962962963,0.0,0.3113496932515337,0.1414965986394558,0.0,0.11869436201780416,0.0,0.008620689655172414,0.5338427947598253,0.017857142857142856,0.0,0.0
