,,ENTP,ESFP,ISFJ,INTJ,ISFP,ESTP,INTP,INFJ,ESTJ,ENFP,ISTJ,ENTJ,INFP,ISTP,ESFJ,ENFJ
KNeighborsUnif,PRE,0.11421911421911422,0.11764705882352941,0.0,0.20350109409190373,0.1,0.0,0.2146282973621103,0.23268698060941828,0.0,0.13344887348353554,0.5,0.06611570247933884,0.27353815659068387,0.058823529411764705,0.0,0.0
KNeighborsUnif,REC,0.14327485380116958,0.08333333333333333,0.0,0.17032967032967034,0.014814814814814815,0.0,0.2745398773006135,0.22857142857142856,0.0,0.228486646884273,0.009708737864077669,0.06896551724137931,0.30131004366812225,0.011904761904761904,0.0,0.0
KNeighborsUnif,F1,0.12710765239948119,0.09756097560975609,0.0,0.18544366899302095,0.02580645161290323,0.0,0.24091520861372814,0.2306108442004118,0.0,0.16849015317286656,0.019047619047619046,0.06751054852320676,0.28675324675324676,0.0198019801980198,0.0,0.0
KNeighborsUnif,AUC,0.5474562147523176,0.5462423493408662,0.5435492267470454,0.5893879559338496,0.5071916489852192,0.5052034058656575,0.581298935701454,0.558489361251993,0.49517873941674506,0.588083055889661,0.5170164901829732,0.5336374912880423,0.5786162826404899,0.553964482966676,0.489061397318278,0.4994106553512494
KNeighborsDist,PRE,0.12871287128712872,0.1111111111111111,0.047619047619047616,0.19818181818181818,0.13559322033898305,0.0,0.20609981515711645,0.23865300146412885,0.0,0.1895910780669145,0.06666666666666667,0.09375,0.2810760667903525,0.043478260869565216,0.0,0.0
KNeighborsDist,REC,0.11403508771929824,0.041666666666666664,0.012048192771084338,0.19963369963369965,0.05925925925925926,0.0,0.34202453987730064,0.2217687074829932,0.0,0.1513353115727003,0.019417475728155338,0.05172413793103448,0.3307860262008734,0.023809523809523808,0.0,0.0
KNeighborsDist,F1,0.12093023255813953,0.06060606060606061,0.019230769230769232,0.1989051094890511,0.08247422680412371,0.0,0.2572087658592849,0.22990126939351196,0.0,0.16831683168316833,0.030075187969924807,0.06666666666666667,0.3039117352056168,0.030769230769230767,0.0,0.0
KNeighborsDist,AUC,0.5484052051247713,0.5469338512241054,0.5432529832866917,0.594465875866842,0.5085434963607552,0.5048056248387374,0.5872222740060332,0.5563829603088054,0.49517873941674506,0.5920013272050645,0.5181028721003615,0.5363942036440875,0.5826979703951991,0.5505169172932332,0.489061397318278,0.4994106553512494
NeuralNetFastAI,PRE,0.10344827586206896,0.0,0.0,0.183206106870229,0.0,0.0,0.2654185022026432,0.22894168466522677,0.0,0.17704918032786884,0.0,0.07692307692307693,0.2776392352452203,0.10526315789473684,0.0,0.0
NeuralNetFastAI,REC,0.07894736842105263,0.0,0.0,0.21978021978021978,0.0,0.0,0.3696319018404908,0.14421768707482993,0.0,0.32047477744807124,0.0,0.008620689655172414,0.3646288209606987,0.047619047619047616,0.0,0.0
