,,ENTP,ESFP,ISFJ,INTJ,ISFP,ESTP,INTP,INFJ,ESTJ,ENFP,ISTJ,ENTJ,INFP,ISTP,ESFJ,ENFJ
KNeighborsUnif,PRE,0.1175115207373272,0.13333333333333333,0.0,0.18,0.14285714285714285,0.0,0.21650717703349281,0.2390710382513661,0.0,0.13758389261744966,0.0,0.03296703296703297,0.2880658436213992,0.07692307692307693,0.0,0.0
KNeighborsUnif,REC,0.14912280701754385,0.08333333333333333,0.0,0.14835164835164835,0.022222222222222223,0.0,0.2776073619631902,0.23809523809523808,0.0,0.2433234421364985,0.0,0.02586206896551724,0.3056768558951965,0.017857142857142856,0.0,0.0
KNeighborsUnif,F1,0.13144329896907217,0.10256410256410255,0.0,0.16265060240963858,0.038461538461538464,0.0,0.2432795698924731,0.2385821404226312,0.0,0.1757770632368703,0.0,0.028985507246376812,0.2966101694915254,0.028985507246376815,0.0,0.0
KNeighborsUnif,AUC,0.5605717006681249,0.546595456685499,0.5369556526416001,0.5873627848265529,0.5085426010975926,0.5292100283822139,0.5914053231874724,0.5594127388020518,0.49482596425211667,0.603598158502973,0.5166601848595854,0.5048849191862201,0.5827719758914491,0.5592511371020142,0.48870853916725476,0.48467703913248467
KNeighborsDist,PRE,0.134375,0.1111111111111111,0.034482758620689655,0.17679558011049723,0.1206896551724138,0.0,0.2116991643454039,0.24273255813953487,0.0,0.16862745098039217,0.05714285714285714,0.05405405405405406,0.28862164662349676,0.056074766355140186,0.0,0.0
KNeighborsDist,REC,0.12573099415204678,0.041666666666666664,0.012048192771084338,0.17582417582417584,0.05185185185185185,0.0,0.3496932515337423,0.2272108843537415,0.0,0.12759643916913946,0.019417475728155338,0.017241379310344827,0.3406113537117904,0.03571428571428571,0.0,0.0
KNeighborsDist,F1,0.1299093655589124,0.06060606060606061,0.01785714285714286,0.1763085399449036,0.07253886010362694,0.0,0.2637362637362637,0.23471539002108222,0.0,0.14527027027027026,0.02898550724637681,0.0261437908496732,0.31246870305458185,0.04363636363636363,0.0,0.0
KNeighborsDist,AUC,0.5625712393791944,0.54714473477715,0.5370908316963247,0.5939131319566102,0.5094674079445654,0.528715489808205,0.5952854370741958,0.5607082753938442,0.49482596425211667,0.6083847688136974,0.5177162924684507,0.5055611330523381,0.5859031403053125,0.5569783834586466,0.48870853916725476,0.48467703913248467
NeuralNetFastAI,PRE,0.09811320754716982,0.0,0.0,0.19886363636363635,0.0,0.0,0.2538141470180305,0.1833976833976834,0.0,0.20657276995305165,0.0,0.0,0.2702561421850497,0.16666666666666666,0.0,0.0
NeuralNetFastAI,REC,0.07602339181286549,0.0,0.0,0.1282051282051282,0.0,0.0,0.28067484662576686,0.1292517006802721,0.0,0.26112759643916916,0.0,0.0,0.5644104803493449,0.011904761904761904,0.0,0.0
NeuralNetFastAI,F1,0.08566721581548599,0.0,0.0,0.155902004454343,0.0,0.0,0.26656955571740715,0.15163607342378294,0.0,0.23066841415465272,0.0,0.0,0.3655001767408978,0.022222222222222223,0.0,0.0
NeuralNetFastAI,AUC,0.5447000133922593,0.6233815913370998,0.5647867190892959,0.6017591953582292,0.5668931682468061,0.6012836501247097,0.6370013218994679,0.5111203429633091,0.5161923800564441,0.6881339572202595,0.5668491664085588,0.5498448441804122,0.600281513654746,0.6009888726445745,0.5854532827009892,0.4971632877573472
LightGBMXT,PRE,0.655786350148368,0.0,0.8333333333333334,0.6519524617996605,0.7037037037037037,0.65,0.6119016817593791,0.6829268292682927,1.0,0.7029702970297029,0.6140350877192983,0.7413793103448276,0.6824074074074075,0.75,0.6666666666666666,0.4444444444444444
LightGBMXT,REC,0.6461988304093568,0.0,0.5421686746987951,0.7032967032967034,0.4222222222222222,0.29545454545454547,0.7254601226993865,0.7238095238095238,0.1,0.6320474777448071,0.33980582524271846,0.3706896551724138,0.8045851528384279,0.5535714285714286,0.19047619047619047,0.13333333333333333
LightGBMXT,F1,0.6509572901325479,0.0,0.656934306569343,0.6766519823788547,0.5277777777777777,0.40625,0.663859649122807,0.702774108322325,0.18181818181818182,0.665625,0.43750000000000006,0.49425287356321834,0.7384769539078156,0.636986301369863,0.2962962962962963,0.20512820512820512
LightGBMXT,AUC,0.9271773581536539,0.7717161016949152,0.9545510761115601,0.9209976818672471,0.9374515438813239,0.9081448352971532,0.909898993322713,0.9114036454276367,0.8122530573847602,0.9295355913414951,0.9243328590358332,0.909171617271249,0.9299075240330815,0.9488956766917293,0.7867504564752271,0.7662737702341663
LightGBM,PRE,0.6586102719033232,0.0,0.8490566037735849,0.6751700680272109,0.6774193548387096,0.6470588235294118,0.6776406035665294,0.6968553459119496,0.5,0.6981132075471698,0.72,0.7692307692307693,0.711556829035339,0.7163120567375887,0.75,0.36363636363636365
LightGBM,REC,0.6374269005847953,0.0,0.5421686746987951,0.7271062271062271,0.4666666666666667,0.25,0.7576687116564417,0.7537414965986394,0.1,0.658753709198813,0.5242718446601942,0.43103448275862066,0.8133187772925764,0.6011904761904762,0.14285714285714285,0.13333333333333333
LightGBM,F1,0.6478454680534919,0.0,0.6617647058823528,0.7001763668430335,0.5526315789473684,0.36065573770491804,0.7154236060825488,0.7241830065359476,0.16666666666666669,0.6778625954198473,0.6067415730337079,0.5524861878453039,0.75904228222109,0.6537216828478964,0.24,0.1951219512195122
