,,ENTP,ESFP,ISFJ,INTJ,ISFP,ESTP,INTP,INFJ,ESTJ,ENFP,ISTJ,ENTJ,INFP,ISTP,ESFJ,ENFJ
KNeighborsUnif,PRE,0.11538461538461539,0.09090909090909091,0.14285714285714285,0.1912087912087912,0.10526315789473684,0.0,0.2159904534606205,0.231622746185853,0.0,0.13204225352112675,0.5,0.05217391304347826,0.27062374245472837,0.05128205128205128,0.0,0.0
KNeighborsUnif,REC,0.14035087719298245,0.08333333333333333,0.012048192771084338,0.15934065934065933,0.014814814814814815,0.0,0.2776073619631902,0.2272108843537415,0.0,0.22255192878338279,0.009708737864077669,0.05172413793103448,0.29366812227074235,0.011904761904761904,0.0,0.0
KNeighborsUnif,F1,0.12664907651715038,0.08695652173913043,0.022222222222222223,0.1738261738261738,0.025974025974025976,0.0,0.24295302013422818,0.2293956043956044,0.0,0.16574585635359113,0.019047619047619046,0.051948051948051945,0.2816753926701571,0.019323671497584537,0.0,0.0
KNeighborsUnif,AUC,0.5571633706828564,0.546595456685499,0.5436657108261165,0.5881581068779136,0.5125748663819729,0.5049615119979358,0.5865977612446192,0.5604076632066454,0.49564910630291625,0.5901126993164139,0.5161979194563665,0.5380671069662475,0.5745183299415503,0.5430713647544787,0.489061397318278,0.48491277699198493
KNeighborsDist,PRE,0.1267123287671233,0.125,0.037037037037037035,0.1843065693430657,0.12727272727272726,0.0,0.21057513914656772,0.23733719247467439,0.0,0.16862745098039217,0.08108108108108109,0.07352941176470588,0.2723915050784857,0.04,0.0,0.0
KNeighborsDist,REC,0.10818713450292397,0.041666666666666664,0.012048192771084338,0.184981684981685,0.05185185185185185,0.0,0.348159509202454,0.22312925170068026,0.0,0.12759643916913946,0.02912621359223301,0.04310344827586207,0.3220524017467249,0.023809523809523808,0.0,0.0
KNeighborsDist,F1,0.1167192429022082,0.0625,0.018181818181818184,0.18464351005484464,0.0736842105263158,0.0,0.2624277456647399,0.2300140252454418,0.0,0.14527027027027026,0.04285714285714286,0.05434782608695653,0.2951475737868935,0.029850746268656712,0.0,0.0
KNeighborsDist,AUC,0.5554112167611566,0.5470564579409918,0.544038172264134,0.5942024070043392,0.5134683390182544,0.5045368538746022,0.5906304019930178,0.5581352812541471,0.49564910630291625,0.5934544659319279,0.5174438236917422,0.5408736019382032,0.578376700011971,0.5418044532627866,0.489061397318278,0.48491277699198493
NeuralNetFastAI,PRE,0.13190184049079753,0.0,0.0,0.1631578947368421,0.043478260869565216,0.0,0.22672672672672672,0.21029082774049218,0.0,0.18992248062015504,0.0,0.041666666666666664,0.2527548209366391,0.1956521739130435,0.0,0.0
NeuralNetFastAI,REC,0.12573099415204678,0.0,0.0,0.17032967032967034,0.007407407407407408,0.0,0.23159509202453987,0.25578231292517006,0.0,0.14540059347181009,0.0,0.008620689655172414,0.40065502183406115,0.05357142857142857,0.0,0.0
NeuralNetFastAI,F1,0.12874251497005987,0.0,0.0,0.16666666666666669,0.012658227848101267,0.0,0.2291350531107739,0.23081645181092697,0.0,0.16470588235294117,0.0,0.014285714285714287,0.30996621621621623,0.08411214953271028,0.0,0.0
NeuralNetFastAI,AUC,0.5554432093805336,0.5063265065913372,0.5821989317978526,0.5744928715943209,0.5635735324398607,0.5127719962157048,0.6207665322170626,0.5564245036436967,0.4016815616180621,0.6705266213959031,0.5295395743432222,0.5711372838604758,0.5690339533963805,0.6618832962034716,0.5605963862844596,0.6014222850856514
LightGBMXT,PRE,0.664,0.0,0.8809523809523809,0.6520979020979021,0.75,0.6666666666666666,0.5712630359212051,0.6629353233830846,1.0,0.697986577181208,0.6904761904761905,0.7547169811320755,0.663444639718805,0.7416666666666667,0.5555555555555556,0.6666666666666666
LightGBMXT,REC,0.4853801169590643,0.0,0.4457831325301205,0.6831501831501832,0.37777777777777777,0.13636363636363635,0.7561349693251533,0.7251700680272108,0.05,0.6172106824925816,0.2815533980582524,0.3448275862068966,0.824235807860262,0.5297619047619048,0.23809523809523808,0.06666666666666667
LightGBMXT,F1,0.5608108108108107,0.0,0.592,0.667262969588551,0.5024630541871921,0.22641509433962262,0.6508250825082508,0.6926575698505523,0.09523809523809523,0.6551181102362205,0.39999999999999997,0.4733727810650888,0.7351509250243428,0.6180555555555556,0.33333333333333326,0.1212121212121212
LightGBMXT,AUC,0.9049149591536092,0.8052612994350282,0.9613014003974839,0.9180557767514291,0.920595529055766,0.9185462716091854,0.9034674439887469,0.910588742140905,0.8169214487300094,0.9306248798163027,0.9339554315602681,0.9091965085792041,0.9291803183765243,0.9386211477768496,0.8111032698188663,0.8341584158415841
