,,ENTP,ESFP,ISFJ,INTJ,ISFP,ESTP,INTP,INFJ,ESTJ,ENFP,ISTJ,ENTJ,INFP,ISTP,ESFJ,ENFJ
KNeighborsUnif,PRE,0.11694510739856802,0.1,0.125,0.20202020202020202,0.16666666666666666,0.07142857142857142,0.21689785624211855,0.23895027624309392,0.0,0.1382636655948553,0.0,0.04895104895104895,0.2732919254658385,0.05128205128205128,0.0,0.0
KNeighborsUnif,REC,0.14327485380116958,0.041666666666666664,0.012048192771084338,0.18315018315018314,0.02962962962962963,0.022727272727272728,0.26380368098159507,0.23537414965986395,0.0,0.2551928783382789,0.0,0.0603448275862069,0.28820960698689957,0.011904761904761904,0.0,0.0
KNeighborsUnif,F1,0.1287779237844941,0.058823529411764705,0.021978021978021976,0.19212295869356388,0.05031446540880503,0.034482758620689655,0.2380622837370242,0.2371487320082248,0.0,0.17935349322210636,0.0,0.05405405405405405,0.28055260361317746,0.019323671497584537,0.0,0.0
KNeighborsUnif,AUC,0.5576045712244989,0.5500235404896422,0.5510545404343561,0.5835088153928734,0.5195579190503048,0.5074664573836759,0.5884893061722536,0.5628814149352136,0.49459078080903107,0.5997843291770196,0.5114995796528701,0.5399650691978359,0.5713295876251099,0.5443825129954517,0.49188426252646433,0.5
KNeighborsDist,PRE,0.13588850174216027,0.0,0.041666666666666664,0.19699499165275458,0.1111111111111111,0.0625,0.21772639691714837,0.24183976261127596,0.0,0.16842105263157894,0.08571428571428572,0.04819277108433735,0.28160919540229884,0.027777777777777776,0.0,0.0
KNeighborsDist,REC,0.11403508771929824,0.0,0.012048192771084338,0.21611721611721613,0.05185185185185185,0.022727272727272728,0.34662576687116564,0.2217687074829932,0.0,0.142433234421365,0.02912621359223301,0.034482758620689655,0.32096069868995636,0.017857142857142856,0.0,0.0
KNeighborsDist,F1,0.12400635930047693,0.0,0.018691588785046728,0.20611353711790395,0.0707070707070707,0.03333333333333333,0.26745562130177514,0.23136976579134136,0.0,0.15434083601286175,0.043478260869565216,0.04020100502512563,0.3,0.021739130434782608,0.0,0.0
KNeighborsDist,AUC,0.554825677425115,0.5505237758945386,0.551655655805365,0.591210364157224,0.5205686711608877,0.5076062182850262,0.5912383910110836,0.5610096569020597,0.49459078080903107,0.6056568345405118,0.5130575421453306,0.5413091998274201,0.5775190495026831,0.543233082706767,0.49188426252646433,0.5
NeuralNetFastAI,PRE,0.09652509652509653,0.0,0.0,0.16,0.18181818181818182,0.0,0.22253787878787878,0.1725997842502697,0.0,0.21428571428571427,0.0,0.0,0.2575017445917655,0.0,0.0,0.0
NeuralNetFastAI,REC,0.07309941520467836,0.0,0.0,0.08058608058608059,0.014814814814814815,0.0,0.3604294478527607,0.21768707482993196,0.0,0.18694362017804153,0.0,0.0,0.4028384279475983,0.0,0.0,0.0
NeuralNetFastAI,F1,0.08319467554076539,0.0,0.0,0.1071863580998782,0.027397260273972605,0.0,0.2751756440281031,0.1925391095066185,0.0,0.19968304278922344,0.0,0.0,0.3141762452107279,0.0,0.0,0.0
NeuralNetFastAI,AUC,0.5680490454295195,0.48872018204645323,0.5995564976544997,0.5996551310560972,0.5748019230252732,0.5843833318998882,0.6402476019387859,0.5320143324505375,0.43337253057384756,0.6984009441254209,0.4761869275535797,0.5194961169559589,0.5760809031337993,0.628623062285343,0.6048324763921095,0.5
LightGBMXT,PRE,0.6925795053003534,0.0,0.8648648648648649,0.6859344894026975,0.71875,0.47619047619047616,0.6111111111111112,0.6576923076923077,1.0,0.7050847457627119,0.7441860465116279,0.7346938775510204,0.6110223642172524,0.7610619469026548,0.5,0.0
LightGBMXT,REC,0.5730994152046783,0.0,0.3855421686746988,0.652014652014652,0.34074074074074073,0.22727272727272727,0.75920245398773,0.6979591836734694,0.1,0.6172106824925816,0.3106796116504854,0.3103448275862069,0.8351528384279476,0.5119047619047619,0.09523809523809523,0.0
LightGBMXT,F1,0.6272000000000001,0.0,0.5333333333333334,0.6685446009389672,0.4623115577889447,0.30769230769230765,0.6771545827633378,0.6772277227722773,0.18181818181818182,0.6582278481012658,0.4383561643835616,0.43636363636363634,0.705719557195572,0.6120996441281139,0.16,0.0
LightGBMXT,AUC,0.924205020609199,0.8452997489014439,0.9481861559391062,0.9157027442051596,0.9365150986132373,0.8827782317020728,0.9225727044707317,0.9061816866978627,0.8388170272812795,0.9279584041867287,0.933487344174641,0.911866101357406,0.9304602068380429,0.9472915506358489,0.785484647869969,0.5
LightGBM,PRE,0.6479289940828402,0.0,0.8679245283018868,0.688695652173913,0.6666666666666666,0.5555555555555556,0.6578947368421053,0.690566037735849,1.0,0.6886792452830188,0.6567164179104478,0.6805555555555556,0.70313986679353,0.7183098591549296,0.5,0.0
LightGBM,REC,0.6403508771929824,0.0,0.5542168674698795,0.7252747252747253,0.3851851851851852,0.22727272727272727,0.7668711656441718,0.746938775510204,0.15,0.6498516320474778,0.42718446601941745,0.4224137931034483,0.8067685589519651,0.6071428571428571,0.047619047619047616,0.0
LightGBM,F1,0.6441176470588235,0.0,0.6764705882352942,0.7065120428189117,0.488262910798122,0.3225806451612903,0.708215297450425,0.7176470588235294,0.2608695652173913,0.6687022900763357,0.5176470588235295,0.5212765957446809,0.7513980681240469,0.6580645161290323,0.08695652173913042,0.0
LightGBM,AUC,0.9315387705905985,0.795344868173258,0.9618219835656784,0.9250438459375657,0.9387210270459001,0.9133536165820935,0.9274145849574619,0.920285648893428,0.8275047036688618,0.9430270832783472,0.9363936777928632,0.9123494075868707,0.9376245894728076,0.94738002413441,0.7969777419318704,0.5
RandomForestGini,PRE,0.7756410256410257,0.0,0.0,0.6597077244258872,0.0,0.0,0.5519253208868145,0.5819477434679335,0.0,0.7380952380952381,0.0,1.0,0.4670109007458405,1.0,0.0,0.0
RandomForestGini,REC,0.3538011695906433,0.0,0.0,0.5787545787545788,0.0,0.0,0.7254601226993865,0.6666666666666666,0.0,0.36795252225519287,0.0,0.008620689655172414,0.888646288209607,0.15476190476190477,0.0,0.0
RandomForestGini,F1,0.4859437751004017,0.0,0.0,0.6165853658536585,0.0,0.0,0.6269052352551359,0.62143310082435,0.0,0.4910891089108911,0.0,0.017094017094017096,0.6122602482136141,0.2680412371134021,0.0,0.0
RandomForestGini,AUC,0.9030106542862669,0.7088090473948524,0.911958169272938,0.9021095204670084,0.8945997726031567,0.8155935537971962,0.9121322407890724,0.8815022531489268,0.5562382408278457,0.9113736195370618,0.896749470781799,0.864967765756198,0.9097497280501325,0.9219235879049474,0.7042152546739703,0.5
RandomForestEntr,PRE,0.7978723404255319,0.0,0.0,0.6658595641646489,0.0,0.0,0.5385572139303483,0.5661310259579728,0.0,0.8431372549019608,0.0,0.0,0.41193737769080235,1.0,0.0,0.0
RandomForestEntr,REC,0.21929824561403508,0.0,0.0,0.5036630036630036,0.0,0.0,0.6641104294478528,0.6231292517006802,0.0,0.2551928783382789,0.0,0.0,0.9192139737991266,0.03571428571428571,0.0,0.0
RandomForestEntr,F1,0.34403669724770636,0.0,0.0,0.573514077163712,0.0,0.0,0.5947802197802198,0.5932642487046632,0.0,0.3917995444191344,0.0,0.0,0.5689189189189189,0.0689655172413793,0.0,0.0
RandomForestEntr,AUC,0.8990212490513816,0.7576997018204646,0.9019563572983746,0.8898343783609485,0.9075390110923106,0.8477197471402769,0.8956546791851676,0.865977162705625,0.5535453904045154,0.9147168943401491,0.8780946747491308,0.8963805963957386,0.9043323630751936,0.9280297096908939,0.7248042477400276,0.5
CatBoost,PRE,0.6447761194029851,0.0,0.8571428571428571,0.7010869565217391,0.7424242424242424,0.7,0.6217870257037944,0.6875816993464052,0.0,0.7058823529411765,0.7441860465116279,0.782608695652174,0.6496980155306299,0.7786259541984732,0.0,0.0
CatBoost,REC,0.631578947368421,0.0,0.43373493975903615,0.7087912087912088,0.362962962962963,0.1590909090909091,0.7791411042944786,0.7156462585034014,0.0,0.6409495548961425,0.3106796116504854,0.3103448275862069,0.8220524017467249,0.6071428571428571,0.0,0.0
CatBoost,F1,0.638109305760709,0.0,0.5760000000000001,0.7049180327868853,0.4875621890547264,0.25925925925925924,0.6916269571136828,0.7013333333333334,0.0,0.6718506998444791,0.4383561643835616,0.4444444444444444,0.7257831325301205,0.6822742474916388,0.0,0.0
CatBoost,AUC,0.9356360579140811,0.7301279033270559,0.9542145665497991,0.9249005601662608,0.9445080081289895,0.926130988217081,0.9253821645256415,0.9168714022221839,0.7289981185324553,0.9377246728175582,0.9264101423591139,0.9280724171119444,0.9303434245384659,0.9548364545623318,0.758286565626015,0.5
ExtraTreesGini,PRE,0.8382352941176471,0.0,0.0,0.6831395348837209,0.0,0.0,0.5335917312661499,0.5516339869281046,0.0,0.8734177215189873,0.0,0.0,0.37890974084003576,0.75,0.0,0.0
ExtraTreesGini,REC,0.16666666666666666,0.0,0.0,0.43040293040293043,0.0,0.0,0.6334355828220859,0.5741496598639456,0.0,0.20474777448071216,0.0,0.0,0.925764192139738,0.017857142857142856,0.0,0.0
ExtraTreesGini,F1,0.2780487804878049,0.0,0.0,0.5280898876404495,0.0,0.0,0.5792426367461431,0.5626666666666666,0.0,0.3317307692307692,0.0,0.0,0.5377298668357641,0.03488372093023255,0.0,0.0
ExtraTreesGini,AUC,0.8922176093329167,0.6242741682360327,0.8710880763445283,0.8757496082375309,0.8766971951405116,0.8707964221209253,0.8874108141544929,0.8590644287118296,0.6233360771401694,0.9030650141958156,0.815265004995261,0.8408003800073014,0.8961720779051792,0.9181670901791515,0.6222289433298608,0.5
ExtraTreesEntr,PRE,0.8666666666666667,0.0,0.0,0.7531380753138075,0.0,0.0,0.5499207606973059,0.5119402985074627,0.0,0.9,0.0,0.0,0.32101957886959737,0.0,0.0,0.0
ExtraTreesEntr,REC,0.038011695906432746,0.0,0.0,0.32967032967032966,0.0,0.0,0.5322085889570553,0.4666666666666667,0.0,0.026706231454005934,0.0,0.0,0.9486899563318777,0.0,0.0,0.0
ExtraTreesEntr,F1,0.07282913165266106,0.0,0.0,0.4585987261146497,0.0,0.0,0.5409197194076384,0.48825622775800714,0.0,0.05187319884726225,0.0,0.0,0.47971294507314377,0.0,0.0,0.0
ExtraTreesEntr,AUC,0.8623164144457836,0.5562029190207156,0.8623834080653001,0.8589362641295009,0.8157852800830804,0.7707356798830308,0.8649457258583874,0.8337410734720803,0.6800094073377234,0.8708357998484272,0.8000440141870067,0.8329585808635624,0.8705741460253682,0.8881201847210619,0.6668626989727907,0.5
XGBoost,PRE,0.6428571428571429,0.0,0.7868852459016393,0.6942446043165468,0.6986301369863014,0.5909090909090909,0.6375321336760925,0.6908396946564885,0.8333333333333334,0.711864406779661,0.6666666666666666,0.6515151515151515,0.6997193638914874,0.7202797202797203,0.5714285714285714,0.0
XGBoost,REC,0.631578947368421,0.0,0.5783132530120482,0.706959706959707,0.37777777777777777,0.29545454545454547,0.7607361963190185,0.7387755102040816,0.25,0.6231454005934718,0.46601941747572817,0.3706896551724138,0.8165938864628821,0.6130952380952381,0.19047619047619047,0.0
XGBoost,F1,0.6371681415929203,0.0,0.6666666666666666,0.7005444646098005,0.49038461538461536,0.393939393939394,0.6937062937062937,0.7140039447731755,0.3846153846153846,0.6645569620253164,0.5485714285714285,0.47252747252747257,0.7536523929471033,0.662379421221865,0.2857142857142857,0.0
XGBoost,AUC,0.9346413106557743,0.8430143596986818,0.9600243897528523,0.9264941535472938,0.939215212311659,0.9132353573578739,0.9260460800596549,0.9178649803149984,0.8298095014111007,0.9392449258914332,0.9452291182956962,0.9234198167999735,0.9335850279236563,0.9497557551285621,0.8155392008603017,0.5
NeuralNetTorch,PRE,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.16141732283464566,0.0,0.0,0.0,0.0,0.23836065573770493,0.0,0.0,0.0
NeuralNetTorch,REC,0.0,0.0,0.0,0.0,0.0,0.0,0.3220858895705521,0.055782312925170066,0.0,0.0,0.0,0.0,0.7936681222707423,0.0,0.0,0.0
NeuralNetTorch,F1,0.0,0.0,0.0,0.0,0.0,0.0,0.2595797280593325,0.08291203235591507,0.0,0.0,0.0,0.0,0.36661623802319715,0.0,0.0,0.0
