,,ENTP,ESFP,ISFJ,INTJ,ISFP,ESTP,INTP,INFJ,ESTJ,ENFP,ISTJ,ENTJ,INFP,ISTP,ESFJ,ENFJ
KNeighborsUnif,PRE,0.12240184757505773,0.07692307692307693,0.0,0.2,0.19047619047619047,0.0,0.2227784730913642,0.2320675105485232,0.0,0.1440677966101695,0.5,0.03296703296703297,0.2816326530612245,0.05,0.0,0.0125
KNeighborsUnif,REC,0.15497076023391812,0.041666666666666664,0.0,0.17032967032967034,0.02962962962962963,0.0,0.27300613496932513,0.22448979591836735,0.0,0.2522255192878338,0.009708737864077669,0.02586206896551724,0.30131004366812225,0.011904761904761904,0.0,0.03333333333333333
KNeighborsUnif,F1,0.13677419354838707,0.05405405405405406,0.0,0.18397626112759646,0.05128205128205128,0.0,0.24534803583735354,0.2282157676348548,0.0,0.18338727076591155,0.019047619047619046,0.028985507246376812,0.2911392405063291,0.019230769230769232,0.0,0.01818181818181818
KNeighborsUnif,AUC,0.5761506182759698,0.546595456685499,0.5361575209887054,0.5839251551811938,0.5046732737088067,0.5179673389524383,0.5840336152255703,0.5594483198990651,0.49506114769520226,0.6006786844079798,0.5178478692708782,0.5136549566891241,0.5756308521269342,0.5538361238745011,0.48894377793460364,0.5067892503536068
KNeighborsDist,PRE,0.13548387096774195,0.0,0.04,0.1882770870337478,0.11666666666666667,0.0,0.20896946564885496,0.2422907488986784,0.0,0.18021201413427562,0.058823529411764705,0.05714285714285714,0.2842778793418647,0.039603960396039604,0.0,0.0
KNeighborsDist,REC,0.12280701754385964,0.0,0.012048192771084338,0.19413919413919414,0.05185185185185185,0.0,0.33588957055214724,0.22448979591836735,0.0,0.1513353115727003,0.019417475728155338,0.017241379310344827,0.3395196506550218,0.023809523809523808,0.0,0.0
KNeighborsDist,F1,0.12883435582822086,0.0,0.018518518518518517,0.1911632100991885,0.0717948717948718,0.0,0.25764705882352945,0.2330508474576271,0.0,0.16451612903225807,0.029197080291970795,0.026490066225165563,0.309452736318408,0.02973977695167286,0.0,0.0
KNeighborsDist,AUC,0.5728899751499189,0.54714473477715,0.5361690255891075,0.5882515006911142,0.505880983715163,0.5176313752472692,0.5927691675422839,0.558138166207959,0.49506114769520226,0.6045765951911439,0.5189528815319732,0.5136321396568317,0.5808782484346618,0.5520978371855565,0.48894377793460364,0.5065613704227566
NeuralNetFastAI,PRE,0.12027491408934708,0.0,0.0,0.20577617328519857,0.0,0.0,0.24609375,0.19090909090909092,0.0,0.2097560975609756,0.0,0.0,0.26365054602184085,0.14285714285714285,0.0,0.0
NeuralNetFastAI,REC,0.1023391812865497,0.0,0.0,0.1043956043956044,0.0,0.0,0.2898773006134969,0.14285714285714285,0.0,0.2551928783382789,0.0,0.0,0.5534934497816594,0.011904761904761904,0.0,0.0
NeuralNetFastAI,F1,0.11058451816745657,0.0,0.0,0.1385176184690158,0.0,0.0,0.2661971830985915,0.16342412451361868,0.0,0.23025435073627842,0.0,0.0,0.3571680169073617,0.021978021978021973,0.0,0.0
