,,ENTP,ESFP,ISFJ,INTJ,ISFP,ESTP,INTP,INFJ,ESTJ,ENFP,ISTJ,ENTJ,INFP,ISTP,ESFJ,ENFJ
KNeighborsUnif,PRE,0.0,0.0,0.0,0.0,0.47619047619047616,0.8571428571428571,0.6165853658536585,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,0.6530612244897959,0.0,0.13636363636363635
KNeighborsUnif,REC,0.0,0.0,0.0,0.0,0.07407407407407407,0.13333333333333333,0.9693251533742331,0.0,0.0,0.0,0.10679611650485436,0.0,0.0,0.19047619047619047,0.0,0.075
KNeighborsUnif,F1,0.0,0.0,0.0,0.0,0.1282051282051282,0.23076923076923078,0.753726893261777,0.0,0.0,0.0,0.18032786885245902,0.0,0.0,0.29493087557603687,0.0,0.09677419354838708
KNeighborsUnif,AUC,0.0,0.0,0.0,0.0,0.8557723398001176,0.865725561627201,0.7388920820161682,0.0,0.0,0.0,0.8541028752800597,0.0,0.0,0.8061935286935287,0.0,0.5845194922937442
KNeighborsDist,PRE,0.0,0.0,0.0,0.0,0.956140350877193,0.972972972972973,0.850132625994695,0.0,0.0,0.0,0.9545454545454546,0.0,0.0,0.9315068493150684,0.0,0.75
KNeighborsDist,REC,0.0,0.0,0.0,0.0,0.8074074074074075,0.8,0.9831288343558282,0.0,0.0,0.0,0.8155339805825242,0.0,0.0,0.8095238095238095,0.0,0.075
KNeighborsDist,F1,0.0,0.0,0.0,0.0,0.8755020080321286,0.8780487804878049,0.9118065433854907,0.0,0.0,0.0,0.8795811518324607,0.0,0.0,0.8662420382165604,0.0,0.13636363636363635
KNeighborsDist,AUC,0.0,0.0,0.0,0.0,0.9531158142269254,0.9088443634891722,0.9628215860957356,0.0,0.0,0.0,0.9458831217326362,0.0,0.0,0.9376923076923077,0.0,0.6428263825929283
NeuralNetFastAI,PRE,0.0,0.0,0.0,0.0,0.5882352941176471,0.5769230769230769,0.7187112763320942,0.0,0.0,0.0,0.66,0.0,0.0,0.6666666666666666,0.0,0.16923076923076924
NeuralNetFastAI,REC,0.0,0.0,0.0,0.0,0.4444444444444444,0.3333333333333333,0.8895705521472392,0.0,0.0,0.0,0.32038834951456313,0.0,0.0,0.36904761904761907,0.0,0.275
NeuralNetFastAI,F1,0.0,0.0,0.0,0.0,0.5063291139240507,0.4225352112676057,0.7950651130911583,0.0,0.0,0.0,0.4313725490196079,0.0,0.0,0.4750957854406131,0.0,0.20952380952380953
NeuralNetFastAI,AUC,0.0,0.0,0.0,0.0,0.8509626690182246,0.855110301558389,0.8104219509452351,0.0,0.0,0.0,0.8319454817027633,0.0,0.0,0.7953907203907203,0.0,0.7452175883952856
LightGBMXT,PRE,0.0,0.0,0.0,0.0,0.976,0.9534883720930233,0.9393939393939394,0.0,0.0,0.0,0.9791666666666666,0.0,0.0,0.975,0.0,1.0
LightGBMXT,REC,0.0,0.0,0.0,0.0,0.9037037037037037,0.9111111111111111,0.9984662576687117,0.0,0.0,0.0,0.912621359223301,0.0,0.0,0.9285714285714286,0.0,0.65
LightGBMXT,F1,0.0,0.0,0.0,0.0,0.9384615384615385,0.9318181818181819,0.9680297397769516,0.0,0.0,0.0,0.9447236180904524,0.0,0.0,0.951219512195122,0.0,0.787878787878788
LightGBMXT,AUC,0.0,0.0,0.0,0.0,0.9974279835390947,0.9986439991904472,0.9984381442654905,0.0,0.0,0.0,0.9976848394324123,0.0,0.0,0.9977594627594627,0.0,0.9930190389845874
LightGBM,PRE,0.0,0.0,0.0,0.0,0.9763779527559056,0.9318181818181818,0.9461426491994177,0.0,0.0,0.0,0.979381443298969,0.0,0.0,0.9629629629629629,0.0,1.0
LightGBM,REC,0.0,0.0,0.0,0.0,0.9185185185185185,0.9111111111111111,0.9969325153374233,0.0,0.0,0.0,0.9223300970873787,0.0,0.0,0.9285714285714286,0.0,0.65
