,,ENTP,ESFP,ISFJ,INTJ,ISFP,ESTP,INTP,INFJ,ESTJ,ENFP,ISTJ,ENTJ,INFP,ISTP,ESFJ,ENFJ
KNeighborsUnif,PRE,0.0,0.0,0.0,0.0,0.5925925925925926,0.5,0.6086124401913876,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.5777777777777777,0.0,0.0
KNeighborsUnif,REC,0.0,0.0,0.0,0.0,0.11851851851851852,0.08888888888888889,0.9754601226993865,0.0,0.0,0.0,0.11650485436893204,0.0,0.0,0.15476190476190477,0.0,0.0
KNeighborsUnif,F1,0.0,0.0,0.0,0.0,0.1975308641975309,0.1509433962264151,0.7495580436063642,0.0,0.0,0.0,0.2,0.0,0.0,0.24413145539906103,0.0,0.0
KNeighborsUnif,AUC,0.0,0.0,0.0,0.0,0.8373934450323339,0.8724954462659381,0.7497282371021953,0.0,0.0,0.0,0.8608009708737865,0.0,0.0,0.7942643467643468,0.0,0.49909338168631007
KNeighborsDist,PRE,0.0,0.0,0.0,0.0,0.9642857142857143,1.0,0.8466579292267365,0.0,0.0,0.0,0.9431818181818182,0.0,0.0,0.9513888888888888,0.0,0.0
KNeighborsDist,REC,0.0,0.0,0.0,0.0,0.8,0.8,0.99079754601227,0.0,0.0,0.0,0.8058252427184466,0.0,0.0,0.8154761904761905,0.0,0.0
KNeighborsDist,F1,0.0,0.0,0.0,0.0,0.8744939271255061,0.888888888888889,0.9130742049469964,0.0,0.0,0.0,0.8691099476439791,0.0,0.0,0.8782051282051282,0.0,0.0
KNeighborsDist,AUC,0.0,0.0,0.0,0.0,0.9449955908289243,0.9195001011940903,0.9673790811290341,0.0,0.0,0.0,0.9458271097834204,0.0,0.0,0.9612942612942613,0.0,0.5
NeuralNetFastAI,PRE,0.0,0.0,0.0,0.0,0.6144578313253012,0.5142857142857142,0.7002341920374707,0.0,0.0,0.0,0.5595238095238095,0.0,0.0,0.6705882352941176,0.0,0.0
NeuralNetFastAI,REC,0.0,0.0,0.0,0.0,0.37777777777777777,0.4,0.9171779141104295,0.0,0.0,0.0,0.4563106796116505,0.0,0.0,0.3392857142857143,0.0,0.0
NeuralNetFastAI,F1,0.0,0.0,0.0,0.0,0.46788990825688076,0.45,0.7941567065073042,0.0,0.0,0.0,0.5026737967914439,0.0,0.0,0.4505928853754941,0.0,0.0
NeuralNetFastAI,AUC,0.0,0.0,0.0,0.0,0.8104644326866548,0.9150172029953452,0.8034498269463846,0.0,0.0,0.0,0.8399365197908888,0.0,0.0,0.8288278388278388,0.0,0.5772892112420671
LightGBMXT,PRE,0.0,0.0,0.0,0.0,0.9769230769230769,0.9767441860465116,0.9079497907949791,0.0,0.0,0.0,0.9896907216494846,0.0,0.0,0.967948717948718,0.0,0.0
LightGBMXT,REC,0.0,0.0,0.0,0.0,0.9407407407407408,0.9333333333333333,0.9984662576687117,0.0,0.0,0.0,0.9320388349514563,0.0,0.0,0.8988095238095238,0.0,0.0
