,,ENTP,ESFP,ISFJ,INTJ,ISFP,ESTP,INTP,INFJ,ESTJ,ENFP,ISTJ,ENTJ,INFP,ISTP,ESFJ,ENFJ
RandomForestEntr,AUC,0.0,0.0,0.0,0.0,0.9953924162257495,0.9922890103217973,0.9963093348993541,0.0,0.0,0.0,0.9931618745332338,0.0,0.0,0.995,0.0,0.5913077969174977
CatBoost,PRE,0.0,0.0,0.0,0.0,0.9469026548672567,0.9375,0.8409387222946545,0.0,0.0,0.0,0.9761904761904762,0.0,0.0,0.9241379310344827,0.0,0.0
CatBoost,REC,0.0,0.0,0.0,0.0,0.7925925925925926,0.6666666666666666,0.9892638036809815,0.0,0.0,0.0,0.7961165048543689,0.0,0.0,0.7976190476190477,0.0,0.0
CatBoost,F1,0.0,0.0,0.0,0.0,0.8629032258064516,0.7792207792207793,0.9090909090909091,0.0,0.0,0.0,0.8770053475935828,0.0,0.0,0.8562300319488818,0.0,0.0
CatBoost,AUC,0.0,0.0,0.0,0.0,0.9901161081716637,0.978850435134588,0.9766377619232065,0.0,0.0,0.0,0.9941747572815534,0.0,0.0,0.9804029304029305,0.0,0.750181323662738
ExtraTreesGini,PRE,0.0,0.0,0.0,0.0,1.0,1.0,0.8348271446862996,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ExtraTreesGini,REC,0.0,0.0,0.0,0.0,0.8074074074074075,0.8,1.0,0.0,0.0,0.0,0.7961165048543689,0.0,0.0,0.7976190476190477,0.0,0.0
ExtraTreesGini,F1,0.0,0.0,0.0,0.0,0.8934426229508198,0.888888888888889,0.9099790648988136,0.0,0.0,0.0,0.8864864864864864,0.0,0.0,0.8874172185430463,0.0,0.0
ExtraTreesGini,AUC,0.0,0.0,0.0,0.0,0.9935846560846562,0.9920967415502935,0.990071283095723,0.0,0.0,0.0,0.9876633681852128,0.0,0.0,0.9909249084249084,0.0,0.6665231187669991
ExtraTreesEntr,PRE,0.0,0.0,0.0,0.0,1.0,1.0,0.8337595907928389,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ExtraTreesEntr,REC,0.0,0.0,0.0,0.0,0.8,0.8,1.0,0.0,0.0,0.0,0.7961165048543689,0.0,0.0,0.7976190476190477,0.0,0.0
ExtraTreesEntr,F1,0.0,0.0,0.0,0.0,0.888888888888889,0.888888888888889,0.9093444909344491,0.0,0.0,0.0,0.8864864864864864,0.0,0.0,0.8874172185430463,0.0,0.0
ExtraTreesEntr,AUC,0.0,0.0,0.0,0.0,0.9940072016460906,0.9887775753895973,0.9910177676708358,0.0,0.0,0.0,0.9795182972367438,0.0,0.0,0.9924786324786324,0.0,0.6557910244786944
XGBoost,PRE,0.0,0.0,0.0,0.0,0.9692307692307692,0.9318181818181818,0.9230769230769231,0.0,0.0,0.0,0.9423076923076923,0.0,0.0,0.9263803680981595,0.0,0.0
XGBoost,REC,0.0,0.0,0.0,0.0,0.9333333333333333,0.9111111111111111,0.9938650306748467,0.0,0.0,0.0,0.9514563106796117,0.0,0.0,0.8988095238095238,0.0,0.0
XGBoost,F1,0.0,0.0,0.0,0.0,0.9509433962264151,0.9213483146067416,0.9571639586410635,0.0,0.0,0.0,0.9468599033816425,0.0,0.0,0.9123867069486405,0.0,0.0
XGBoost,AUC,0.0,0.0,0.0,0.0,0.994620811287478,0.9955676988463874,0.9904070820786425,0.0,0.0,0.0,0.9984316654219567,0.0,0.0,0.9926617826617827,0.0,0.8674750679963735
NeuralNetTorch,PRE,0.0,0.0,0.0,0.0,0.4897959183673469,0.0,0.5975609756097561,0.0,0.0,0.0,0.5,0.0,0.0,0.5384615384615384,0.0,0.0
NeuralNetTorch,REC,0.0,0.0,0.0,0.0,0.17777777777777778,0.0,0.9769938650306749,0.0,0.0,0.0,0.05825242718446602,0.0,0.0,0.041666666666666664,0.0,0.0
NeuralNetTorch,F1,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.7415599534342258,0.0,0.0,0.0,0.10434782608695653,0.0,0.0,0.07734806629834254,0.0,0.0
NeuralNetTorch,AUC,0.0,0.0,0.0,0.0,0.7476337448559671,0.8035620319773327,0.7463171441780265,0.0,0.0,0.0,0.7296863330843912,0.0,0.0,0.7267643467643468,0.0,0.5148912058023573
LightGBMLarge,PRE,0.0,0.0,0.0,0.0,0.946969696969697,0.9761904761904762,0.9255014326647565,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.927710843373494,0.0,0.0
LightGBMLarge,REC,0.0,0.0,0.0,0.0,0.9259259259259259,0.9111111111111111,0.99079754601227,0.0,0.0,0.0,0.9514563106796117,0.0,0.0,0.9166666666666666,0.0,0.0
LightGBMLarge,F1,0.0,0.0,0.0,0.0,0.9363295880149815,0.9425287356321839,0.9570370370370372,0.0,0.0,0.0,0.9423076923076923,0.0,0.0,0.9221556886227544,0.0,0.0
LightGBMLarge,AUC,0.0,0.0,0.0,0.0,0.996061140505585,0.9959927140255009,0.9933995976659628,0.0,0.0,0.0,0.998777072442121,0.0,0.0,0.9946398046398046,0.0,0.9156165004533092
WeightedEnsemble_L2,PRE,0.0,0.0,0.0,0.0,0.96,1.0,0.8792401628222524,0.0,0.0,0.0,0.9574468085106383,0.0,0.0,0.9415584415584416,0.0,0.0
WeightedEnsemble_L2,REC,0.0,0.0,0.0,0.0,0.8888888888888888,0.6888888888888889,0.9938650306748467,0.0,0.0,0.0,0.8737864077669902,0.0,0.0,0.8630952380952381,0.0,0.0
WeightedEnsemble_L2,F1,0.0,0.0,0.0,0.0,0.923076923076923,0.8157894736842105,0.9330453563714903,0.0,0.0,0.0,0.9137055837563451,0.0,0.0,0.9006211180124225,0.0,0.0
WeightedEnsemble_L2,AUC,0.0,0.0,0.0,0.0,0.9926660787771899,0.9822707953855495,0.9821323703972111,0.0,0.0,0.0,0.9964899178491412,0.0,0.0,0.9860500610500611,0.0,0.75292384406165
