,,ENTP,ESFP,ISFJ,INTJ,ISFP,ESTP,INTP,INFJ,ESTJ,ENFP,ISTJ,ENTJ,INFP,ISTP,ESFJ,ENFJ
KNeighborsUnif,PRE,0.0,0.0,0.0,0.0,0.5172413793103449,0.3333333333333333,0.6136801541425819,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.660377358490566,0.0,0.0
KNeighborsUnif,REC,0.0,0.0,0.0,0.0,0.1111111111111111,0.044444444444444446,0.9769938650306749,0.0,0.0,0.0,0.10679611650485436,0.0,0.0,0.20833333333333334,0.0,0.0
KNeighborsUnif,F1,0.0,0.0,0.0,0.0,0.18292682926829268,0.0784313725490196,0.7538461538461538,0.0,0.0,0.0,0.18644067796610167,0.0,0.0,0.3167420814479638,0.0,0.0
KNeighborsUnif,AUC,0.0,0.0,0.0,0.0,0.8360817166372722,0.8808641975308642,0.7521319330776055,0.0,0.0,0.0,0.8455237117251679,0.0,0.0,0.7943467643467643,0.0,0.5415684496826836
KNeighborsDist,PRE,0.0,0.0,0.0,0.0,0.9322033898305084,0.9473684210526315,0.8539176626826029,0.0,0.0,0.0,0.9761904761904762,0.0,0.0,0.9333333333333333,0.0,0.0
KNeighborsDist,REC,0.0,0.0,0.0,0.0,0.8148148148148148,0.8,0.9861963190184049,0.0,0.0,0.0,0.7961165048543689,0.0,0.0,0.8333333333333334,0.0,0.0
KNeighborsDist,F1,0.0,0.0,0.0,0.0,0.8695652173913043,0.8674698795180723,0.9153024911032029,0.0,0.0,0.0,0.8770053475935828,0.0,0.0,0.8805031446540881,0.0,0.0
KNeighborsDist,AUC,0.0,0.0,0.0,0.0,0.9343180482069372,0.9304189435336976,0.9669370759561681,0.0,0.0,0.0,0.930699215832711,0.0,0.0,0.9453663003663002,0.0,0.5652311876699909
NeuralNetFastAI,PRE,0.0,0.0,0.0,0.0,0.743801652892562,0.8461538461538461,0.7643312101910829,0.0,0.0,0.0,0.8767123287671232,0.0,0.0,0.7007299270072993,0.0,0.0
NeuralNetFastAI,REC,0.0,0.0,0.0,0.0,0.6666666666666666,0.4888888888888889,0.9202453987730062,0.0,0.0,0.0,0.6213592233009708,0.0,0.0,0.5714285714285714,0.0,0.0
NeuralNetFastAI,F1,0.0,0.0,0.0,0.0,0.7031249999999999,0.6197183098591549,0.8350730688935283,0.0,0.0,0.0,0.7272727272727272,0.0,0.0,0.6295081967213115,0.0,0.0
NeuralNetFastAI,AUC,0.0,0.0,0.0,0.0,0.9224794238683127,0.9538959724752074,0.8873214798895455,0.0,0.0,0.0,0.923076923076923,0.0,0.0,0.8915689865689865,0.0,0.6621940163191296
LightGBMXT,PRE,0.0,0.0,0.0,0.0,0.968503937007874,0.9302325581395349,0.9323741007194245,0.0,0.0,0.0,1.0,0.0,0.0,0.9573170731707317,0.0,0.95
LightGBMXT,REC,0.0,0.0,0.0,0.0,0.9111111111111111,0.8888888888888888,0.9938650306748467,0.0,0.0,0.0,0.912621359223301,0.0,0.0,0.9345238095238095,0.0,0.475
LightGBMXT,F1,0.0,0.0,0.0,0.0,0.9389312977099236,0.9090909090909092,0.9621380846325167,0.0,0.0,0.0,0.9543147208121827,0.0,0.0,0.9457831325301205,0.0,0.6333333333333334
LightGBMXT,AUC,0.0,0.0,0.0,0.0,0.9979791299235744,0.9764824934223842,0.996535803980858,0.0,0.0,0.0,0.9988050784167289,0.0,0.0,0.9976190476190476,0.0,0.9897098821396192
LightGBM,PRE,0.0,0.0,0.0,0.0,0.9548872180451128,0.9761904761904762,0.9403202328966521,0.0,0.0,0.0,0.9801980198019802,0.0,0.0,0.9512195121951219,0.0,1.0
