,,ENTP,ESFP,ISFJ,INTJ,ISFP,ESTP,INTP,INFJ,ESTJ,ENFP,ISTJ,ENTJ,INFP,ISTP,ESFJ,ENFJ
KNeighborsUnif,PRE,0.0,0.0,0.0,0.0,0.5,0.29411764705882354,0.606494746895893,0.0,0.0,0.0,0.65,0.0,0.0,0.5428571428571428,0.0,0.0
KNeighborsUnif,REC,0.0,0.0,0.0,0.0,0.08148148148148149,0.1111111111111111,0.9739263803680982,0.0,0.0,0.0,0.1262135922330097,0.0,0.0,0.1130952380952381,0.0,0.0
KNeighborsUnif,F1,0.0,0.0,0.0,0.0,0.14012738853503184,0.16129032258064516,0.7474985285462037,0.0,0.0,0.0,0.2113821138211382,0.0,0.0,0.18719211822660098,0.0,0.0
KNeighborsUnif,AUC,0.0,0.0,0.0,0.0,0.8313528806584363,0.8695405788301963,0.7554508765134382,0.0,0.0,0.0,0.8453043315907394,0.0,0.0,0.7899328449328449,0.0,0.49818676337262013
KNeighborsDist,PRE,0.0,0.0,0.0,0.0,0.923728813559322,0.9230769230769231,0.8541114058355438,0.0,0.0,0.0,0.9647058823529412,0.0,0.0,0.9455782312925171,0.0,0.0
KNeighborsDist,REC,0.0,0.0,0.0,0.0,0.8074074074074075,0.8,0.9877300613496932,0.0,0.0,0.0,0.7961165048543689,0.0,0.0,0.8273809523809523,0.0,0.0
KNeighborsDist,F1,0.0,0.0,0.0,0.0,0.8616600790513833,0.8571428571428571,0.9160739687055476,0.0,0.0,0.0,0.8723404255319148,0.0,0.0,0.8825396825396825,0.0,0.0
KNeighborsDist,AUC,0.0,0.0,0.0,0.0,0.9549750146972369,0.9190143695608177,0.9722911174140667,0.0,0.0,0.0,0.9305078416728902,0.0,0.0,0.9546520146520148,0.0,0.499546690843155
NeuralNetFastAI,PRE,0.0,0.0,0.0,0.0,0.5054945054945055,0.5333333333333333,0.6615214994487321,0.0,0.0,0.0,0.4307692307692308,0.0,0.0,0.5084745762711864,0.0,0.16666666666666666
NeuralNetFastAI,REC,0.0,0.0,0.0,0.0,0.34074074074074073,0.17777777777777778,0.9202453987730062,0.0,0.0,0.0,0.27184466019417475,0.0,0.0,0.17857142857142858,0.0,0.025
NeuralNetFastAI,F1,0.0,0.0,0.0,0.0,0.4070796460176991,0.26666666666666666,0.7697241821680564,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.2643171806167401,0.0,0.04347826086956522
NeuralNetFastAI,AUC,0.0,0.0,0.0,0.0,0.8250367430922987,0.8863387978142077,0.7790880011995053,0.0,0.0,0.0,0.8009241971620613,0.0,0.0,0.7848778998778998,0.0,0.6296464188576609
LightGBMXT,PRE,0.0,0.0,0.0,0.0,0.9841269841269841,0.9512195121951219,0.9231863442389758,0.0,0.0,0.0,0.9803921568627451,0.0,0.0,0.9298245614035088,0.0,0.0
LightGBMXT,REC,0.0,0.0,0.0,0.0,0.9185185185185185,0.8666666666666667,0.995398773006135,0.0,0.0,0.0,0.970873786407767,0.0,0.0,0.9464285714285714,0.0,0.0
LightGBMXT,F1,0.0,0.0,0.0,0.0,0.950191570881226,0.9069767441860465,0.9579335793357935,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.9380530973451328,0.0,0.0
LightGBMXT,AUC,0.0,0.0,0.0,0.0,0.9971781305114639,0.9825136612021858,0.994920845151375,0.0,0.0,0.0,0.9982076176250934,0.0,0.0,0.9971672771672772,0.0,0.9416364460562103
LightGBM,PRE,0.0,0.0,0.0,0.0,0.9696969696969697,0.975609756097561,0.9311334289813487,0.0,0.0,0.0,0.98,0.0,0.0,0.9461077844311377,0.0,1.0
LightGBM,REC,0.0,0.0,0.0,0.0,0.9481481481481482,0.8888888888888888,0.995398773006135,0.0,0.0,0.0,0.9514563106796117,0.0,0.0,0.9404761904761905,0.0,0.15
LightGBM,F1,0.0,0.0,0.0,0.0,0.9588014981273408,0.9302325581395349,0.9621942179392143,0.0,0.0,0.0,0.9655172413793104,0.0,0.0,0.9432835820895523,0.0,0.2608695652173913
LightGBM,AUC,0.0,0.0,0.0,0.0,0.9975970017636684,0.9893746205221615,0.9942055152249697,0.0,0.0,0.0,0.9991691560866318,0.0,0.0,0.9976007326007326,0.0,0.924184043517679
RandomForestGini,PRE,0.0,0.0,0.0,0.0,1.0,1.0,0.8380462724935732,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
RandomForestGini,REC,0.0,0.0,0.0,0.0,0.8148148148148148,0.8,1.0,0.0,0.0,0.0,0.7961165048543689,0.0,0.0,0.8154761904761905,0.0,0.0
RandomForestGini,F1,0.0,0.0,0.0,0.0,0.8979591836734693,0.888888888888889,0.9118881118881118,0.0,0.0,0.0,0.8864864864864864,0.0,0.0,0.898360655737705,0.0,0.0
RandomForestGini,AUC,0.0,0.0,0.0,0.0,0.995708406819518,0.9868852459016394,0.9959032524083815,0.0,0.0,0.0,0.9971060492905153,0.0,0.0,0.9963644688644688,0.0,0.6563803263825928
RandomForestEntr,PRE,0.0,0.0,0.0,0.0,1.0,1.0,0.8326947637292464,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
RandomForestEntr,REC,0.0,0.0,0.0,0.0,0.8,0.8,1.0,0.0,0.0,0.0,0.7961165048543689,0.0,0.0,0.7976190476190477,0.0,0.0
RandomForestEntr,F1,0.0,0.0,0.0,0.0,0.888888888888889,0.888888888888889,0.9087108013937282,0.0,0.0,0.0,0.8864864864864864,0.0,0.0,0.8874172185430463,0.0,0.0
RandomForestEntr,AUC,0.0,0.0,0.0,0.0,0.9953960905349795,0.9957194899817849,0.9957907987954968,0.0,0.0,0.0,0.9964012322628828,0.0,0.0,0.9973382173382174,0.0,0.7551450589301903
CatBoost,PRE,0.0,0.0,0.0,0.0,0.9682539682539683,0.9722222222222222,0.9101123595505618,0.0,0.0,0.0,0.9603960396039604,0.0,0.0,0.9341317365269461,0.0,0.0
CatBoost,REC,0.0,0.0,0.0,0.0,0.9037037037037037,0.7777777777777778,0.9938650306748467,0.0,0.0,0.0,0.941747572815534,0.0,0.0,0.9285714285714286,0.0,0.0
CatBoost,F1,0.0,0.0,0.0,0.0,0.9348659003831418,0.8641975308641976,0.9501466275659824,0.0,0.0,0.0,0.9509803921568628,0.0,0.0,0.9313432835820896,0.0,0.0
CatBoost,AUC,0.0,0.0,0.0,0.0,0.9952601410934745,0.9787087634082169,0.9869241437906864,0.0,0.0,0.0,0.9964152352501867,0.0,0.0,0.9897741147741148,0.0,0.7528558476881233
ExtraTreesGini,PRE,0.0,0.0,0.0,0.0,1.0,1.0,0.8326947637292464,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ExtraTreesGini,REC,0.0,0.0,0.0,0.0,0.8,0.8,1.0,0.0,0.0,0.0,0.7961165048543689,0.0,0.0,0.7976190476190477,0.0,0.0
ExtraTreesGini,F1,0.0,0.0,0.0,0.0,0.888888888888889,0.888888888888889,0.9087108013937282,0.0,0.0,0.0,0.8864864864864864,0.0,0.0,0.8874172185430463,0.0,0.0
ExtraTreesGini,AUC,0.0,0.0,0.0,0.0,0.9916005291005291,0.989738919247116,0.9910818037559507,0.0,0.0,0.0,0.9923216952949963,0.0,0.0,0.9939346764346764,0.0,0.6687103354487761
ExtraTreesEntr,PRE,0.0,0.0,0.0,0.0,1.0,1.0,0.8326947637292464,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ExtraTreesEntr,REC,0.0,0.0,0.0,0.0,0.8,0.8,1.0,0.0,0.0,0.0,0.7961165048543689,0.0,0.0,0.7976190476190477,0.0,0.0
ExtraTreesEntr,F1,0.0,0.0,0.0,0.0,0.888888888888889,0.888888888888889,0.9087108013937282,0.0,0.0,0.0,0.8864864864864864,0.0,0.0,0.8874172185430463,0.0,0.0
ExtraTreesEntr,AUC,0.0,0.0,0.0,0.0,0.9887161963550851,0.9807933616676786,0.9902415253707846,0.0,0.0,0.0,0.992083644510829,0.0,0.0,0.9931715506715507,0.0,0.6954782411604714
XGBoost,PRE,0.0,0.0,0.0,0.0,0.9411764705882353,0.975609756097561,0.9310344827586207,0.0,0.0,0.0,0.9611650485436893,0.0,0.0,0.9401197604790419,0.0,0.0
XGBoost,REC,0.0,0.0,0.0,0.0,0.9481481481481482,0.8888888888888888,0.9938650306748467,0.0,0.0,0.0,0.9611650485436893,0.0,0.0,0.9345238095238095,0.0,0.0
XGBoost,F1,0.0,0.0,0.0,0.0,0.9446494464944649,0.9302325581395349,0.9614243323442138,0.0,0.0,0.0,0.9611650485436893,0.0,0.0,0.9373134328358208,0.0,0.0
XGBoost,AUC,0.0,0.0,0.0,0.0,0.9971854791299236,0.9868852459016393,0.9918439893543913,0.0,0.0,0.0,0.9979088872292756,0.0,0.0,0.9960683760683762,0.0,0.8747960108794198
