,,ENTP,ESFP,ISFJ,INTJ,ISFP,ESTP,INTP,INFJ,ESTJ,ENFP,ISTJ,ENTJ,INFP,ISTP,ESFJ,ENFJ
KNeighborsUnif,PRE,0.0,0.0,0.0,0.0,0.5652173913043478,0.38461538461538464,0.6166666666666667,0.0,0.0,0.0,0.7222222222222222,0.0,0.0,0.6190476190476191,0.0,0.07407407407407407
KNeighborsUnif,REC,0.0,0.0,0.0,0.0,0.0962962962962963,0.1111111111111111,0.9647239263803681,0.0,0.0,0.0,0.1262135922330097,0.0,0.0,0.15476190476190477,0.0,0.05
KNeighborsUnif,F1,0.0,0.0,0.0,0.0,0.16455696202531644,0.1724137931034483,0.7523923444976076,0.0,0.0,0.0,0.21487603305785125,0.0,0.0,0.24761904761904763,0.0,0.05970149253731344
KNeighborsUnif,AUC,0.0,0.0,0.0,0.0,0.8508891828336274,0.8703096539162113,0.7575250209288669,0.0,0.0,0.0,0.8508261762509336,0.0,0.0,0.8125244200244199,0.0,0.6245013599274705
KNeighborsDist,PRE,0.0,0.0,0.0,0.0,0.9243697478991597,1.0,0.851261620185923,0.0,0.0,0.0,0.9647058823529412,0.0,0.0,0.9452054794520548,0.0,0.5
KNeighborsDist,REC,0.0,0.0,0.0,0.0,0.8148148148148148,0.8,0.9831288343558282,0.0,0.0,0.0,0.7961165048543689,0.0,0.0,0.8214285714285714,0.0,0.05
KNeighborsDist,F1,0.0,0.0,0.0,0.0,0.8661417322834646,0.888888888888889,0.9124555160142348,0.0,0.0,0.0,0.8723404255319148,0.0,0.0,0.8789808917197452,0.0,0.09090909090909091
KNeighborsDist,AUC,0.0,0.0,0.0,0.0,0.9586015579071134,0.9192875936045335,0.9720443442080141,0.0,0.0,0.0,0.9268764002987304,0.0,0.0,0.9560134310134311,0.0,0.7030598368087035
NeuralNetFastAI,PRE,0.0,0.0,0.0,0.0,0.5092592592592593,0.5833333333333334,0.7175866495507061,0.0,0.0,0.0,0.5352112676056338,0.0,0.0,0.6282051282051282,0.0,0.13253012048192772
NeuralNetFastAI,REC,0.0,0.0,0.0,0.0,0.4074074074074074,0.3111111111111111,0.8573619631901841,0.0,0.0,0.0,0.36893203883495146,0.0,0.0,0.2916666666666667,0.0,0.275
NeuralNetFastAI,F1,0.0,0.0,0.0,0.0,0.45267489711934156,0.4057971014492754,0.7812718378756115,0.0,0.0,0.0,0.43678160919540227,0.0,0.0,0.3983739837398374,0.0,0.1788617886178862
NeuralNetFastAI,AUC,0.0,0.0,0.0,0.0,0.8423647854203409,0.9081562436753694,0.801703672235203,0.0,0.0,0.0,0.8339432412247947,0.0,0.0,0.7984920634920635,0.0,0.7545330915684496
LightGBMXT,PRE,0.0,0.0,0.0,0.0,0.9765625,0.975,0.9503649635036496,0.0,0.0,0.0,1.0,0.0,0.0,0.9751552795031055,0.0,0.896551724137931
LightGBMXT,REC,0.0,0.0,0.0,0.0,0.9259259259259259,0.8666666666666667,0.9984662576687117,0.0,0.0,0.0,0.970873786407767,0.0,0.0,0.9345238095238095,0.0,0.65
LightGBMXT,F1,0.0,0.0,0.0,0.0,0.9505703422053232,0.9176470588235294,0.9738219895287957,0.0,0.0,0.0,0.9852216748768473,0.0,0.0,0.9544072948328267,0.0,0.7536231884057972
LightGBMXT,AUC,0.0,0.0,0.0,0.0,0.9975676072898295,0.988200769075086,0.9979539689877925,0.0,0.0,0.0,0.9996732636295743,0.0,0.0,0.9956654456654457,0.0,0.9918404351767907
LightGBM,PRE,0.0,0.0,0.0,0.0,0.9844961240310077,0.975,0.9558823529411765,0.0,0.0,0.0,0.99,0.0,0.0,0.9578313253012049,0.0,1.0
LightGBM,REC,0.0,0.0,0.0,0.0,0.9407407407407408,0.8666666666666667,0.9969325153374233,0.0,0.0,0.0,0.9611650485436893,0.0,0.0,0.9464285714285714,0.0,0.7
LightGBM,F1,0.0,0.0,0.0,0.0,0.9621212121212122,0.9176470588235294,0.9759759759759761,0.0,0.0,0.0,0.9753694581280788,0.0,0.0,0.9520958083832335,0.0,0.8235294117647058
LightGBM,AUC,0.0,0.0,0.0,0.0,0.9975970017636684,0.9879579032584498,0.9974323091724664,0.0,0.0,0.0,0.9994398805078417,0.0,0.0,0.9968253968253968,0.0,0.9893925657298278
RandomForestGini,PRE,0.0,0.0,0.0,0.0,1.0,1.0,0.854521625163827,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
RandomForestGini,REC,0.0,0.0,0.0,0.0,0.8296296296296296,0.8,1.0,0.0,0.0,0.0,0.7961165048543689,0.0,0.0,0.8273809523809523,0.0,0.275
RandomForestGini,F1,0.0,0.0,0.0,0.0,0.9068825910931174,0.888888888888889,0.9215547703180212,0.0,0.0,0.0,0.8864864864864864,0.0,0.0,0.9055374592833876,0.0,0.4313725490196079
RandomForestGini,AUC,0.0,0.0,0.0,0.0,0.9969539976484421,0.9843857518720907,0.997044968950308,0.0,0.0,0.0,0.9988284167289022,0.0,0.0,0.9969505494505494,0.0,0.9803943789664551
RandomForestEntr,PRE,0.0,0.0,0.0,0.0,1.0,1.0,0.8380462724935732,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
RandomForestEntr,REC,0.0,0.0,0.0,0.0,0.8074074074074075,0.8,1.0,0.0,0.0,0.0,0.7961165048543689,0.0,0.0,0.7976190476190477,0.0,0.1
RandomForestEntr,F1,0.0,0.0,0.0,0.0,0.8934426229508198,0.888888888888889,0.9118881118881118,0.0,0.0,0.0,0.8864864864864864,0.0,0.0,0.8874172185430463,0.0,0.18181818181818182
RandomForestEntr,AUC,0.0,0.0,0.0,0.0,0.9960648148148148,0.9953551912568306,0.9971699174090688,0.0,0.0,0.0,0.9983149738610905,0.0,0.0,0.9955219780219781,0.0,0.9785358114233907
CatBoost,PRE,0.0,0.0,0.0,0.0,0.9380530973451328,0.9032258064516129,0.8626666666666667,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.9214285714285714,0.0,0.9259259259259259
