,,ENTP,ESFP,ISFJ,INTJ,ISFP,ESTP,INTP,INFJ,ESTJ,ENFP,ISTJ,ENTJ,INFP,ISTP,ESFJ,ENFJ
KNeighborsUnif,PRE,0.0,0.0,0.0,0.0,0.68,0.46153846153846156,0.607176581680831,0.0,0.0,0.0,0.6470588235294118,0.0,0.0,0.7407407407407407,0.0,0.0
KNeighborsUnif,REC,0.0,0.0,0.0,0.0,0.1259259259259259,0.13333333333333333,0.9861963190184049,0.0,0.0,0.0,0.10679611650485436,0.0,0.0,0.11904761904761904,0.0,0.0
KNeighborsUnif,F1,0.0,0.0,0.0,0.0,0.2125,0.20689655172413796,0.7516072472238458,0.0,0.0,0.0,0.18333333333333335,0.0,0.0,0.20512820512820512,0.0,0.0
KNeighborsUnif,AUC,0.0,0.0,0.0,0.0,0.8371803350970017,0.8745496862983202,0.767478727524896,0.0,0.0,0.0,0.8389516430171771,0.0,0.0,0.8002472527472527,0.0,0.49818676337262013
KNeighborsDist,PRE,0.0,0.0,0.0,0.0,0.9649122807017544,0.972972972972973,0.8522427440633246,0.0,0.0,0.0,0.9540229885057471,0.0,0.0,0.9659863945578231,0.0,0.0
KNeighborsDist,REC,0.0,0.0,0.0,0.0,0.8148148148148148,0.8,0.99079754601227,0.0,0.0,0.0,0.8058252427184466,0.0,0.0,0.8452380952380952,0.0,0.0
KNeighborsDist,F1,0.0,0.0,0.0,0.0,0.8835341365461847,0.8780487804878049,0.9163120567375888,0.0,0.0,0.0,0.8736842105263158,0.0,0.0,0.9015873015873016,0.0,0.0
KNeighborsDist,AUC,0.0,0.0,0.0,0.0,0.9410126396237508,0.9091681845780206,0.9773562155610811,0.0,0.0,0.0,0.9256908140403287,0.0,0.0,0.9607203907203907,0.0,0.499546690843155
NeuralNetFastAI,PRE,0.0,0.0,0.0,0.0,0.7638888888888888,0.9090909090909091,0.6858407079646017,0.0,0.0,0.0,0.6739130434782609,0.0,0.0,0.6880733944954128,0.0,0.0
NeuralNetFastAI,REC,0.0,0.0,0.0,0.0,0.4074074074074074,0.2222222222222222,0.950920245398773,0.0,0.0,0.0,0.30097087378640774,0.0,0.0,0.44642857142857145,0.0,0.0
NeuralNetFastAI,F1,0.0,0.0,0.0,0.0,0.5314009661835748,0.3571428571428571,0.7969151670951156,0.0,0.0,0.0,0.4161073825503355,0.0,0.0,0.5415162454873645,0.0,0.0
NeuralNetFastAI,AUC,0.0,0.0,0.0,0.0,0.8699588477366256,0.9314511232544018,0.8267652093511426,0.0,0.0,0.0,0.8575709484690068,0.0,0.0,0.8391514041514041,0.0,0.6258386219401633
LightGBMXT,PRE,0.0,0.0,0.0,0.0,0.984251968503937,0.975,0.9154929577464789,0.0,0.0,0.0,0.979381443298969,0.0,0.0,0.9467455621301775,0.0,0.0
LightGBMXT,REC,0.0,0.0,0.0,0.0,0.9259259259259259,0.8666666666666667,0.9969325153374233,0.0,0.0,0.0,0.9223300970873787,0.0,0.0,0.9523809523809523,0.0,0.0
LightGBMXT,F1,0.0,0.0,0.0,0.0,0.9541984732824427,0.9176470588235294,0.9544787077826726,0.0,0.0,0.0,0.95,0.0,0.0,0.9495548961424332,0.0,0.0
LightGBMXT,AUC,0.0,0.0,0.0,0.0,0.9957304526748971,0.9989678202792956,0.9933652368398035,0.0,0.0,0.0,0.9861557132188199,0.0,0.0,0.9984493284493284,0.0,0.9441976427923844
LightGBM,PRE,0.0,0.0,0.0,0.0,0.9612403100775194,1.0,0.9324712643678161,0.0,0.0,0.0,0.9611650485436893,0.0,0.0,0.9375,0.0,0.0
LightGBM,REC,0.0,0.0,0.0,0.0,0.9185185185185185,0.8666666666666667,0.995398773006135,0.0,0.0,0.0,0.9611650485436893,0.0,0.0,0.9821428571428571,0.0,0.0
LightGBM,F1,0.0,0.0,0.0,0.0,0.9393939393939394,0.9285714285714286,0.9629080118694363,0.0,0.0,0.0,0.9611650485436893,0.0,0.0,0.9593023255813953,0.0,0.0
LightGBM,AUC,0.0,0.0,0.0,0.0,0.9931804820693709,0.9983201781015989,0.9898573088600953,0.0,0.0,0.0,0.989759148618372,0.0,0.0,0.9983882783882784,0.0,0.9158658204895739
RandomForestGini,PRE,0.0,0.0,0.0,0.0,1.0,1.0,0.8423772609819121,0.0,0.0,0.0,1.0,0.0,0.0,0.9927536231884058,0.0,0.0
RandomForestGini,REC,0.0,0.0,0.0,0.0,0.837037037037037,0.8,1.0,0.0,0.0,0.0,0.7961165048543689,0.0,0.0,0.8154761904761905,0.0,0.0
RandomForestGini,F1,0.0,0.0,0.0,0.0,0.9112903225806451,0.888888888888889,0.9144460028050492,0.0,0.0,0.0,0.8864864864864864,0.0,0.0,0.8954248366013071,0.0,0.0
RandomForestGini,AUC,0.0,0.0,0.0,0.0,0.9966747501469724,0.9876442015786278,0.9954315719765597,0.0,0.0,0.0,0.9918175877520539,0.0,0.0,0.9957905982905982,0.0,0.6411718041704442
RandomForestEntr,PRE,0.0,0.0,0.0,0.0,1.0,1.0,0.8326947637292464,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
RandomForestEntr,REC,0.0,0.0,0.0,0.0,0.8,0.8,1.0,0.0,0.0,0.0,0.7961165048543689,0.0,0.0,0.7976190476190477,0.0,0.0
