,,ENTP,ESFP,ISFJ,INTJ,ISFP,ESTP,INTP,INFJ,ESTJ,ENFP,ISTJ,ENTJ,INFP,ISTP,ESFJ,ENFJ
KNeighborsUnif,PRE,0.0,0.0,0.0,0.0,0.4117647058823529,0.5555555555555556,0.6068376068376068,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.56,0.0,0.0
KNeighborsUnif,REC,0.0,0.0,0.0,0.0,0.05185185185185185,0.1111111111111111,0.9800613496932515,0.0,0.0,0.0,0.07766990291262135,0.0,0.0,0.16666666666666666,0.0,0.0
KNeighborsUnif,F1,0.0,0.0,0.0,0.0,0.09210526315789473,0.18518518518518515,0.7495601173020529,0.0,0.0,0.0,0.13793103448275862,0.0,0.0,0.25688073394495414,0.0,0.0
KNeighborsUnif,AUC,0.0,0.0,0.0,0.0,0.8410383597883597,0.8926330702286986,0.7529222320792672,0.0,0.0,0.0,0.8425457430918596,0.0,0.0,0.7979761904761904,0.0,0.49909338168631007
KNeighborsDist,PRE,0.0,0.0,0.0,0.0,0.9734513274336283,1.0,0.8488830486202366,0.0,0.0,0.0,0.9651162790697675,0.0,0.0,0.9319727891156463,0.0,0.0
KNeighborsDist,REC,0.0,0.0,0.0,0.0,0.8148148148148148,0.8,0.99079754601227,0.0,0.0,0.0,0.8058252427184466,0.0,0.0,0.8154761904761905,0.0,0.0
KNeighborsDist,F1,0.0,0.0,0.0,0.0,0.8870967741935484,0.888888888888889,0.9143665958952584,0.0,0.0,0.0,0.8783068783068784,0.0,0.0,0.8698412698412699,0.0,0.0
KNeighborsDist,AUC,0.0,0.0,0.0,0.0,0.9480011757789535,0.9410544424205626,0.9661108542726127,0.0,0.0,0.0,0.9405479835698283,0.0,0.0,0.9444291819291818,0.0,0.5
NeuralNetFastAI,PRE,0.0,0.0,0.0,0.0,0.7010309278350515,0.7307692307692307,0.7217090069284064,0.0,0.0,0.0,0.7384615384615385,0.0,0.0,0.7816091954022989,0.0,0.0
NeuralNetFastAI,REC,0.0,0.0,0.0,0.0,0.5037037037037037,0.4222222222222222,0.9585889570552147,0.0,0.0,0.0,0.46601941747572817,0.0,0.0,0.40476190476190477,0.0,0.0
NeuralNetFastAI,F1,0.0,0.0,0.0,0.0,0.5862068965517241,0.5352112676056338,0.823451910408432,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.5333333333333333,0.0,0.0
NeuralNetFastAI,AUC,0.0,0.0,0.0,0.0,0.8863683127572017,0.8782230317749444,0.8569621281221496,0.0,0.0,0.0,0.8779126213592233,0.0,0.0,0.859072039072039,0.0,0.5984360834088849
LightGBMXT,PRE,0.0,0.0,0.0,0.0,0.976,0.9318181818181818,0.9117647058823529,0.0,0.0,0.0,0.9791666666666666,0.0,0.0,0.9573170731707317,0.0,0.0
LightGBMXT,REC,0.0,0.0,0.0,0.0,0.9037037037037037,0.9111111111111111,0.9984662576687117,0.0,0.0,0.0,0.912621359223301,0.0,0.0,0.9345238095238095,0.0,0.0
LightGBMXT,F1,0.0,0.0,0.0,0.0,0.9384615384615385,0.9213483146067416,0.9531478770131772,0.0,0.0,0.0,0.9447236180904524,0.0,0.0,0.9457831325301205,0.0,0.0
LightGBMXT,AUC,0.0,0.0,0.0,0.0,0.9971266901822458,0.9982189840113338,0.9958720152936913,0.0,0.0,0.0,0.9972180731889471,0.0,0.0,0.9968437118437119,0.0,0.9224841341795105
LightGBM,PRE,0.0,0.0,0.0,0.0,0.9606299212598425,0.9111111111111111,0.918194640338505,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.950920245398773,0.0,0.0
LightGBM,REC,0.0,0.0,0.0,0.0,0.9037037037037037,0.9111111111111111,0.9984662576687117,0.0,0.0,0.0,0.9320388349514563,0.0,0.0,0.9226190476190477,0.0,0.0
LightGBM,F1,0.0,0.0,0.0,0.0,0.9312977099236641,0.9111111111111111,0.9566495224099926,0.0,0.0,0.0,0.9504950495049505,0.0,0.0,0.9365558912386707,0.0,0.0
LightGBM,AUC,0.0,0.0,0.0,0.0,0.9956569664902998,0.9982189840113337,0.9933808553971486,0.0,0.0,0.0,0.9969566840926065,0.0,0.0,0.9960622710622711,0.0,0.9197642792384406
RandomForestGini,PRE,0.0,0.0,0.0,0.0,1.0,1.0,0.8391248391248392,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
RandomForestGini,REC,0.0,0.0,0.0,0.0,0.8296296296296296,0.8,1.0,0.0,0.0,0.0,0.7961165048543689,0.0,0.0,0.8095238095238095,0.0,0.0
RandomForestGini,F1,0.0,0.0,0.0,0.0,0.9068825910931174,0.888888888888889,0.9125262421273618,0.0,0.0,0.0,0.8864864864864864,0.0,0.0,0.8947368421052632,0.0,0.0
