,,ENTP,ESFP,ISFJ,INTJ,ISFP,ESTP,INTP,INFJ,ESTJ,ENFP,ISTJ,ENTJ,INFP,ISTP,ESFJ,ENFJ
KNeighborsUnif,PRE,0.0,0.0,0.0,0.0,0.5357142857142857,0.75,0.6123432979749277,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.660377358490566,0.0,0.14285714285714285
KNeighborsUnif,REC,0.0,0.0,0.0,0.0,0.1111111111111111,0.06666666666666667,0.9739263803680982,0.0,0.0,0.0,0.0970873786407767,0.0,0.0,0.20833333333333334,0.0,0.025
KNeighborsUnif,F1,0.0,0.0,0.0,0.0,0.18404907975460125,0.12244897959183675,0.7519242155121374,0.0,0.0,0.0,0.17094017094017094,0.0,0.0,0.3167420814479638,0.0,0.0425531914893617
KNeighborsUnif,AUC,0.0,0.0,0.0,0.0,0.8547986478542033,0.8862173649058895,0.7407663088975798,0.0,0.0,0.0,0.8522218073188946,0.0,0.0,0.8018009768009768,0.0,0.571985494106981
KNeighborsDist,PRE,0.0,0.0,0.0,0.0,0.9396551724137931,1.0,0.8521970705725699,0.0,0.0,0.0,0.9647058823529412,0.0,0.0,0.9210526315789473,0.0,0.3333333333333333
KNeighborsDist,REC,0.0,0.0,0.0,0.0,0.8074074074074075,0.8,0.9815950920245399,0.0,0.0,0.0,0.7961165048543689,0.0,0.0,0.8333333333333334,0.0,0.025
KNeighborsDist,F1,0.0,0.0,0.0,0.0,0.8685258964143427,0.888888888888889,0.9123307198859586,0.0,0.0,0.0,0.8723404255319148,0.0,0.0,0.875,0.0,0.046511627906976744
KNeighborsDist,AUC,0.0,0.0,0.0,0.0,0.9458847736625514,0.9313296903460838,0.965529843939375,0.0,0.0,0.0,0.9314600448095594,0.0,0.0,0.9432783882783883,0.0,0.6126246600181323
NeuralNetFastAI,PRE,0.0,0.0,0.0,0.0,0.5698924731182796,0.5517241379310345,0.7141057934508817,0.0,0.0,0.0,0.5753424657534246,0.0,0.0,0.5480769230769231,0.0,0.1
NeuralNetFastAI,REC,0.0,0.0,0.0,0.0,0.3925925925925926,0.35555555555555557,0.8696319018404908,0.0,0.0,0.0,0.4077669902912621,0.0,0.0,0.3392857142857143,0.0,0.125
NeuralNetFastAI,F1,0.0,0.0,0.0,0.0,0.4649122807017544,0.4324324324324324,0.7842323651452282,0.0,0.0,0.0,0.4772727272727273,0.0,0.0,0.4191176470588236,0.0,0.11111111111111112
NeuralNetFastAI,AUC,0.0,0.0,0.0,0.0,0.8324882422104646,0.8899008297915402,0.7864693314007971,0.0,0.0,0.0,0.8416915608663181,0.0,0.0,0.8028327228327229,0.0,0.7186310063463283
LightGBMXT,PRE,0.0,0.0,0.0,0.0,0.9692307692307692,0.975609756097561,0.937950937950938,0.0,0.0,0.0,0.98989898989899,0.0,0.0,0.975,0.0,1.0
LightGBMXT,REC,0.0,0.0,0.0,0.0,0.9333333333333333,0.8888888888888888,0.9969325153374233,0.0,0.0,0.0,0.9514563106796117,0.0,0.0,0.9285714285714286,0.0,0.5
LightGBMXT,F1,0.0,0.0,0.0,0.0,0.9509433962264151,0.9302325581395349,0.9665427509293681,0.0,0.0,0.0,0.9702970297029703,0.0,0.0,0.951219512195122,0.0,0.6666666666666666
LightGBMXT,AUC,0.0,0.0,0.0,0.0,0.9984053497942387,0.9982797004654927,0.998328814364075,0.0,0.0,0.0,0.9990664675130694,0.0,0.0,0.9977289377289377,0.0,0.9912964641885766
LightGBM,PRE,0.0,0.0,0.0,0.0,0.9767441860465116,0.9534883720930233,0.9431486880466472,0.0,0.0,0.0,0.9705882352941176,0.0,0.0,0.9629629629629629,0.0,1.0
LightGBM,REC,0.0,0.0,0.0,0.0,0.9333333333333333,0.9111111111111111,0.9923312883435583,0.0,0.0,0.0,0.9611650485436893,0.0,0.0,0.9285714285714286,0.0,0.525
LightGBM,F1,0.0,0.0,0.0,0.0,0.9545454545454545,0.9318181818181819,0.9671150971599402,0.0,0.0,0.0,0.9658536585365853,0.0,0.0,0.9454545454545454,0.0,0.6885245901639345
LightGBM,AUC,0.0,0.0,0.0,0.0,0.9950837742504409,0.9973082371989476,0.9956361750777805,0.0,0.0,0.0,0.9984970126960419,0.0,0.0,0.9943650793650793,0.0,0.9775158658204895
